dataset,chromosomes,start_position,end_position,score,score_sma,dataset_strand,product,sample_strand,time_after_exposure,replicate,async,early,late,ear_la
.,chr1,45200000,45250000,0.408322119236109,0.651037956884573,.,CPD,-,12,_,1.03255823797315,0.786278516091875,1.18910379822178,0.661236232924071
.,chr1,45200000,45250000,0.408322119236109,0.651037956884573,.,CPD,+,12,_,1.174001457156,0.859149603665259,0.978406900975375,0.878110735736606
.,chr1,45250000,45300000,0.326478,0.68640118232055,.,CPD,-,12,_,1.39898761729707,1.01752180242687,1.29987603338049,0.782783724214592
.,chr1,45250000,45300000,0.326478,0.68640118232055,.,CPD,+,12,_,1.72237862603623,0.87054963375367,1.0129405783524,0.859428136613561
.,chr1,45300000,45350000,0.777639840832895,0.730312613109125,.,CPD,-,12,_,0.896407885447144,0.878757654458847,0.741671110774552,1.18483468169757
.,chr1,45300000,45350000,0.777639840832895,0.730312613109125,.,CPD,+,12,_,0.896969636257772,0.794146283796517,0.729909373554925,1.08800669311689
.,chr1,45350000,45400000,1.36311,0.792704781540236,.,CPD,+,12,_,0.990746774962723,1.0326092078807,0.868738971557425,1.18863000474066
.,chr1,45350000,45400000,1.36311,0.792704781540236,.,CPD,-,12,_,1.31942984851884,1.65244595508686,1.06498982799671,1.55160726576627
.,chr1,45400000,45450000,1.21739985529253,0.887270073929449,.,CPD,-,12,_,1.00532751100637,1.24615716509965,1.09975890959056,1.13311849918415
.,chr1,45400000,45450000,1.21739985529253,0.887270073929449,.,CPD,+,12,_,1.10661382617032,1.29536176943871,0.90598779064548,1.42977839526492
.,chr1,45450000,45500000,0.705067882208834,0.971089768616733,.,CPD,+,12,_,0.918596933358318,0.976995801184952,0.902935269079217,1.08202197282786
.,chr1,45450000,45500000,0.705067882208834,0.971089768616733,.,CPD,-,12,_,1.01955709169348,1.54949163898057,1.04092274825859,1.48857505667236
.,chr1,4550000,4600000,-1.07043672373244,-1.15532687104399,.,CPD,-,12,_,0.51255892812953,0.279957313198515,0.393074704813105,0.712224189881733
.,chr1,4550000,4600000,-1.07043672373244,-1.15532687104399,.,CPD,+,12,_,0.505460241586001,0.316627532870412,0.386724442420997,0.818741972677602
.,chr1,45500000,45550000,0.576624348596341,1.02808546861673,.,CPD,-,12,_,0.781962726884549,0.809678859975657,0.7865274924395,1.0294349120135
.,chr1,45500000,45550000,0.576624348596341,1.02808546861673,.,CPD,+,12,_,0.919007317143293,0.697652643834276,0.76075068578086,0.917058185913014
.,chr1,45550000,45600000,0.777813,1.04495850381322,.,CPD,-,12,_,0.872255035884918,0.826530953401381,0.801502901615087,1.03122640197043
.,chr1,45550000,45600000,0.777813,1.04495850381322,.,CPD,+,12,_,1.10880607611813,0.855068857772704,0.873013059810727,0.979445665976735
.,chr1,45600000,45650000,1.18699676923565,1.01471250381322,.,CPD,-,12,_,1.24508732564712,1.13016373783784,1.01544370728761,1.11297527349562
.,chr1,45600000,45650000,1.18699676923565,1.01471250381322,.,CPD,+,12,_,1.31728784226448,1.0004896585566,1.30507459328219,0.766614922784163
.,chr1,45650000,45700000,1.53324892389213,0.99162399609145,.,CPD,-,12,_,1.74476274993578,0.994695711434802,0.956615739122954,1.03980696820519
.,chr1,45650000,45700000,1.53324892389213,0.99162399609145,.,CPD,+,12,_,1.62861173529104,1.70803377289919,1.23067114418293,1.38788804870629
.,chr1,45700000,45750000,1.24651906610895,0.996941652832834,.,CPD,+,12,_,1.20773254573311,0.83701719516542,0.829919222372311,1.00855260681012
.,chr1,45700000,45750000,1.24651906610895,0.996941652832834,.,CPD,-,12,_,0.661147476678165,0.669474979702106,0.775332283100537,0.863468469318586
.,chr1,45750000,45800000,0.896435,1.00219318243261,.,CPD,-,12,_,1.26247436792373,0.962756629407603,0.994346496290636,0.968230524268072
.,chr1,45750000,45800000,0.896435,1.00219318243261,.,CPD,+,12,_,1.1577947156307,0.851949007508621,0.877475009210367,0.970909710893401
.,chr1,45800000,45850000,0.946370192797744,0.998404964316951,.,CPD,+,12,_,1.18356318983816,1.09233285998507,0.984125970899192,1.10995227469407
.,chr1,45800000,45850000,0.946370192797744,0.998404964316951,.,CPD,-,12,_,1.44130137057602,1.10826081971433,1.12794558697786,0.982548123339649
.,chr1,45850000,45900000,1.06065,0.975876021997604,.,CPD,-,12,_,1.02484475355688,0.980012272111165,0.921336139342847,1.06368591251633
.,chr1,45850000,45900000,1.06065,0.975876021997604,.,CPD,+,12,_,0.838985626065829,0.8597277407501,0.674265439609314,1.27505829343448
.,chr1,45900000,45950000,0.986514778074848,0.927850517280899,.,CPD,+,12,_,0.806833513996139,0.640545665537038,0.590815539228441,1.08417200125362
.,chr1,45900000,45950000,0.986514778074848,0.927850517280899,.,CPD,-,12,_,1.10497748394517,0.89533996870813,0.704966873710563,1.27004544766131
.,chr1,45950000,46000000,0.75824444962268,0.903727610670004,.,CPD,-,12,_,1.54508396542682,1.02421285136844,0.948694528150458,1.07960235985045
.,chr1,45950000,46000000,0.75824444962268,0.903727610670004,.,CPD,+,12,_,1.26259396827136,0.93673973598486,0.925274036310977,1.01239167989582
.,chr1,4600000,4650000,-1.24266355199978,-1.1643160209224,.,CPD,-,12,_,0.41810075974273,0.336622606874078,0.375960151250443,0.895367782342016
.,chr1,4600000,4650000,-1.24266355199978,-1.1643160209224,.,CPD,+,12,_,0.333129906749726,0.298791902977389,0.255469758965394,1.16957836492053
.,chr1,46000000,46050000,0.629139644594055,0.918169011605587,.,CPD,-,12,_,1.57396963017477,0.930679841215882,1.23447763045051,0.753905796475419
.,chr1,46000000,46050000,0.629139644594055,0.918169011605587,.,CPD,+,12,_,1.20555864355278,0.811065681239145,0.688624695161174,1.17780510478108
.,chr1,46050000,46100000,0.739930818843456,0.931292992325812,.,CPD,-,12,_,1.55868088787873,1.10456246175965,1.00628474193473,1.09766392724584
.,chr1,46050000,46100000,0.739930818843456,0.931292992325812,.,CPD,+,12,_,1.22191896457189,0.784079541120174,1.02905843892591,0.761938789344721
.,chr1,46100000,46150000,0.961707346042173,0.90834986243331,.,CPD,-,12,_,1.1491938687918,1.37041022951204,1.13978843163043,1.20233737374551
.,chr1,46100000,46150000,0.961707346042173,0.90834986243331,.,CPD,+,12,_,2.07319627054129,1.29441100695343,1.39218372091647,0.929770250510706
.,chr1,46150000,46200000,1.05299387672508,0.859057284625825,.,CPD,+,12,_,1.24489722233392,1.00024076423892,1.07462953107687,0.930777291441634
.,chr1,46150000,46200000,1.05299387672508,0.859057284625825,.,CPD,-,12,_,1.33431071895087,1.01606506204414,1.03695467910126,0.97985484083525
.,chr1,46200000,46250000,1.00529,0.840893645951438,.,CPD,-,12,_,0.802116778293144,0.952738417197959,0.739638695576806,1.2881132678638
.,chr1,46200000,46250000,1.00529,0.840893645951438,.,CPD,+,12,_,0.731003197817967,0.797416866907968,0.829039696055085,0.961856073602275
.,chr1,46250000,46300000,1.04084900935583,0.868691291599825,.,CPD,+,12,_,1.01565767733715,1.04162867725234,0.943135323750875,1.10443183604846
.,chr1,46250000,46300000,1.04084900935583,0.868691291599825,.,CPD,-,12,_,1.16319788665351,1.04011997764381,0.86452372079561,1.20311328957706
.,chr1,46300000,46350000,1.07761,0.894243210732157,.,CPD,-,12,_,2.12495183682805,1.2723461560618,1.15230576420513,1.10417407912515
.,chr1,46300000,46350000,1.07761,0.894243210732157,.,CPD,+,12,_,1.18305869059923,1.34222250297047,0.939964810451956,1.42794973603863
.,chr1,46350000,46400000,0.831218701074974,0.889300893053501,.,CPD,-,12,_,1.82592874276657,1.29215101812308,1.87430129895518,0.689404109597204
.,chr1,46350000,46400000,0.831218701074974,0.889300893053501,.,CPD,+,12,_,0.90576255724743,1.13967398094172,1.15862435453035,0.98364407453155
.,chr1,46400000,46450000,0.493589,0.861633526711315,.,CPD,-,12,_,1.19079353421608,1.03607961663043,0.88968986588958,1.16454020255079
.,chr1,46400000,46450000,0.493589,0.861633526711315,.,CPD,+,12,_,1.07555301759196,1.00184388157021,0.92441158788047,1.08376387174817
.,chr1,46450000,46500000,0.576608062878815,0.8287281461484,.,CPD,-,12,_,1.4812950969816,1.40279251320191,1.01439768656207,1.38288220861008
.,chr1,46450000,46500000,0.576608062878815,0.8287281461484,.,CPD,+,12,_,0.9661118234881,1.4700319641366,1.10850588959806,1.32613816302737
.,chr1,4650000,4700000,-1.20187165252423,-1.14348274503593,.,CPD,+,12,_,0.451257748565227,0.307103886660449,0.429988745563868,0.714213778450706
.,chr1,4650000,4700000,-1.20187165252423,-1.14348274503593,.,CPD,-,12,_,0.70366718030366,0.415351115555068,0.487323586776853,0.852310716791262
.,chr1,46500000,46550000,0.907116101077923,0.797707849115914,.,CPD,-,12,_,1.22290422894546,1.11204837207477,1.22687190754857,0.906409516130146
.,chr1,46500000,46550000,0.907116101077923,0.797707849115914,.,CPD,+,12,_,1.5638880047413,1.26138327476289,1.08172023262339,1.16609011898
.,chr1,46550000,46600000,0.99545001016677,0.767863005880258,.,CPD,-,12,_,1.77915675475083,1.39884109065451,1.11628493287501,1.25312189518833
.,chr1,46550000,46600000,0.99545001016677,0.767863005880258,.,CPD,+,12,_,1.51133495371367,0.958202890788832,1.07240903968617,0.893505048287586
.,chr1,46600000,46650000,0.912284169255617,0.747482375200409,.,CPD,+,12,_,1.52400938026735,0.954222781485442,0.914216441396652,1.04376025006471
.,chr1,46600000,46650000,0.912284169255617,0.747482375200409,.,CPD,-,12,_,1.97268085204128,1.17757838048715,1.6173266853989,0.728101744142505
.,chr1,46650000,46700000,0.776320213303225,0.750958245875676,.,CPD,-,12,_,0.998897434845383,0.585642956505244,0.753882976839337,0.776835363706657
.,chr1,46650000,46700000,0.776320213303225,0.750958245875676,.,CPD,+,12,_,1.29319863170738,0.540184031092127,0.724733359211405,0.745355549356678
.,chr1,46700000,46750000,0.676236194370849,0.748708139587795,.,CPD,-,12,_,1.45468825400573,1.11862955398415,0.794252361232758,1.40840570149256
.,chr1,46700000,46750000,0.676236194370849,0.748708139587795,.,CPD,+,12,_,1.28567608590664,0.847585896122077,1.02584415460747,0.82623261273677
.,chr1,46750000,46800000,0.730646039030972,0.702381819907088,.,CPD,-,12,_,1.35672820879013,1.10387244201521,0.938626439079317,1.17605087184415
.,chr1,46750000,46800000,0.730646039030972,0.702381819907088,.,CPD,+,12,_,0.858306700257605,0.76588611767666,0.694023319498874,1.10354522126097
.,chr1,46800000,46850000,0.779161567643438,0.644953818890411,.,CPD,-,12,_,1.06388677229837,1.04451952474558,0.890766647573835,1.17260735748304
.,chr1,46800000,46850000,0.779161567643438,0.644953818890411,.,CPD,+,12,_,1.40223803126322,0.871952387468773,0.889070084976824,0.980746515041616
.,chr1,46850000,46900000,0.627412394276486,0.594729933584274,.,CPD,+,12,_,0.813202516659904,0.891823636374845,0.800873299495463,1.11356395192183
.,chr1,46850000,46900000,0.627412394276486,0.594729933584274,.,CPD,-,12,_,0.575892458899873,0.845546749998217,0.864874296252792,0.977652768340654
.,chr1,46900000,46950000,0.528347706752668,0.538752988419887,.,CPD,-,12,_,0.736950263594377,1.03981359695271,0.866564918195721,1.19992579334704
.,chr1,46900000,46950000,0.528347706752668,0.538752988419887,.,CPD,+,12,_,0.99322984958669,1.02851731232186,1.04846002142836,0.980979046698093
.,chr1,46950000,47000000,0.554107,0.484389304565769,.,CPD,-,12,_,1.45261012758425,1.48872929433472,1.0459805621338,1.42328581259456
.,chr1,46950000,47000000,0.554107,0.484389304565769,.,CPD,+,12,_,1.10742159498124,1.19480112566741,1.14479514741456,1.04368115847258
.,chr1,4700000,4750000,-1.0675,-1.08759468173792,.,CPD,-,12,_,0.525433370637454,0.404219728819239,0.331500854186253,1.21936255582656
.,chr1,4700000,4750000,-1.0675,-1.08759468173792,.,CPD,+,12,_,0.350163128858709,0.504075026099628,0.534438880866292,0.943185543092512
.,chr1,47000000,47050000,0.44385290427086,0.431100200662672,.,CPD,-,12,_,0.892485741272069,1.23848015606824,0.955468802754074,1.29620156356587
.,chr1,47000000,47050000,0.44385290427086,0.431100200662672,.,CPD,+,12,_,0.883892804554279,1.10476681708733,1.02130409566636,1.08172171420356
.,chr1,47050000,47100000,0.42117,0.362130605148328,.,CPD,+,12,_,1.45061709691306,1.35209171129309,1.10413375876168,1.22457238587605
.,chr1,47050000,47100000,0.42117,0.362130605148328,.,CPD,-,12,_,1.34729176731912,1.88576109277206,1.44677875186429,1.30342050596341
.,chr1,47100000,47150000,0.410045316194244,0.295764385720679,.,CPD,-,12,_,1.34153003084874,1.30254795660345,1.30134649420288,1.00092324558134
.,chr1,47100000,47150000,0.410045316194244,0.295764385720679,.,CPD,+,12,_,1.6623028913741,1.24514576977015,0.924209834578378,1.34725440390729
.,chr1,47150000,47200000,0.216550761659348,0.236489507799219,.,CPD,-,12,_,1.06096193372724,1.20736749455717,1.05796315726685,1.14121884704973
.,chr1,47150000,47200000,0.216550761659348,0.236489507799219,.,CPD,+,12,_,1.48711875357346,1.28905355074437,1.31322960076617,0.981590386016506
.,chr1,47200000,47250000,0.132599355829674,0.165937350774122,.,CPD,-,12,_,0.789443972876594,0.935633039250363,0.941066666597281,0.994226097321495
.,chr1,47200000,47250000,0.132599355829674,0.165937350774122,.,CPD,+,12,_,0.598291930286982,0.600826161184196,0.654308858354414,0.918260777785086
.,chr1,47250000,47300000,0.197755,0.112710199373639,.,CPD,+,12,_,0.535665278214293,0.620878659704427,0.618036633345848,1.00459847556801
.,chr1,47250000,47300000,0.197755,0.112710199373639,.,CPD,-,12,_,0.433356120980002,0.578348963467337,0.772977757735616,0.748209062524088
.,chr1,47300000,47350000,0.0894656125,0.0807171719337958,.,CPD,+,12,_,0.469548672381803,0.384784150341059,0.534233429966366,0.72025472154613
.,chr1,47300000,47350000,0.0894656125,0.0807171719337958,.,CPD,-,12,_,0.639557696595494,0.402439916576576,0.757438536062902,0.531316928589906
.,chr1,47350000,47400000,-0.0362498,0.0671627699851339,.,CPD,-,12,_,0.587780701793115,0.406090728841304,0.492768930594433,0.824099701966663
.,chr1,47350000,47400000,-0.0362498,0.0671627699851339,.,CPD,+,12,_,0.336428544879534,0.336962679201812,0.383181512363581,0.879381359302339
.,chr1,47400000,47450000,-0.0644010724619372,0.093735897070139,.,CPD,-,12,_,0.289408081002742,0.345318838803617,0.324970674297869,1.06261538691056
.,chr1,47400000,47450000,-0.0644010724619372,0.093735897070139,.,CPD,+,12,_,0.291778828956995,0.205101655342472,0.346144372053616,0.592532110592002
.,chr1,47450000,47500000,-0.151414570250971,0.148835947855262,.,CPD,-,12,_,0.701938240575751,0.85646833339398,0.540738127706841,1.58388744848839
.,chr1,47450000,47500000,-0.151414570250971,0.148835947855262,.,CPD,+,12,_,0.831531592972148,0.746499039026438,0.70444029537465,1.05970519280051
.,chr1,4750000,4800000,-0.952565647987515,-1.04901030594763,.,CPD,+,12,_,0.316394945141157,0.267765189985813,0.432910912586651,0.618522615625258
.,chr1,4750000,4800000,-0.952565647987515,-1.04901030594763,.,CPD,-,12,_,0.376355106073502,0.314466797110476,0.462711630260141,0.679617231435655
.,chr1,47500000,47550000,-0.0884186097339673,0.194807523014546,.,CPD,-,12,_,0.602377569595326,0.62766888250869,0.566877646291934,1.10723872534824
.,chr1,47500000,47550000,-0.0884186097339673,0.194807523014546,.,CPD,+,12,_,0.671945104865634,0.650760545519177,0.657029573084393,0.990458530601923
.,chr1,47550000,47600000,0.101239725601568,0.221263261764546,.,CPD,-,12,_,0.692113942496281,0.720960122107996,0.495090008104741,1.45622030399666
.,chr1,47550000,47600000,0.101239725601568,0.221263261764546,.,CPD,+,12,_,0.500469581112349,0.74542192687529,0.916231117847988,0.813574121588569
.,chr1,47600000,47650000,0.274501296707625,0.234098029495147,.,CPD,-,12,_,0.9783360344448,0.991653375439207,0.733533212298389,1.35188612978007
.,chr1,47600000,47650000,0.274501296707625,0.234098029495147,.,CPD,+,12,_,0.936013857456114,1.18236605635219,1.38933245254719,0.851031770102577
.,chr1,47650000,47700000,0.482282032509399,0.242711116741341,.,CPD,-,12,_,0.991644190519755,1.41833371979385,1.18211584363749,1.19982633464204
.,chr1,47650000,47700000,0.482282032509399,0.242711116741341,.,CPD,+,12,_,0.646564292642292,1.1385954070257,0.988473960565431,1.1518719282948
.,chr1,47700000,47750000,0.683599863680906,0.246870036250346,.,CPD,-,12,_,1.15605057954962,1.8198330581285,1.111592160041,1.63714096189863
.,chr1,47700000,47750000,0.683599863680906,0.246870036250346,.,CPD,+,12,_,1.43357114380757,1.79909331078463,1.39738946416348,1.28746735031499
.,chr1,47750000,47800000,0.657470751592839,0.231378797223743,.,CPD,+,12,_,1.57784405111518,1.08541327320139,1.14542771684131,0.947605210911592
.,chr1,47750000,47800000,0.657470751592839,0.231378797223743,.,CPD,-,12,_,1.44082337409462,0.945941222597944,1.04314924952276,0.906812925409003
.,chr1,47800000,47850000,0.354023,0.204775241597922,.,CPD,+,12,_,0.985006911253769,1.12755568220786,0.951939941743821,1.18448195391648
.,chr1,47800000,47850000,0.354023,0.204775241597922,.,CPD,-,12,_,1.43563391466973,1.09293311182363,1.24050503210994,0.88103883783905
.,chr1,47850000,47900000,0.0920978773060102,0.174232129974377,.,CPD,-,12,_,1.22214362332618,1.27999262881057,1.0948466348348,1.1691067845349
.,chr1,47850000,47900000,0.0920978773060102,0.174232129974377,.,CPD,+,12,_,0.97958687049778,1.42049550493476,1.21418071626572,1.16992098944182
.,chr1,47900000,47950000,0.0217298,0.133978201176392,.,CPD,-,12,_,0.690630341325308,0.874999285916436,0.939037012284951,0.931804896366446
.,chr1,47900000,47950000,0.0217298,0.133978201176392,.,CPD,+,12,_,0.701875845144755,1.0174998445621,0.836559634657641,1.21629086846691
.,chr1,47950000,48000000,-0.109825375160917,0.0689934548083012,.,CPD,-,12,_,0.701829185933904,0.518495519753068,0.56467355401996,0.918221716001845
.,chr1,47950000,48000000,-0.109825375160917,0.0689934548083012,.,CPD,+,12,_,0.687488840388424,0.659234222223597,0.809368623431645,0.81450429771852
.,chr1,4800000,4850000,-0.956778,-1.07957063357438,.,CPD,-,12,_,0.508568880983455,0.329381018919771,0.466232489037295,0.706473758617501
.,chr1,4800000,4850000,-0.956778,-1.07957063357438,.,CPD,+,12,_,0.492833426840809,0.293629517637082,0.481637631029553,0.609648205870909
.,chr1,48000000,48050000,-0.243331,-0.00975732171292601,.,CPD,-,12,_,0.674856368711085,0.61285285586491,0.742982706689068,0.824854805296813
.,chr1,48000000,48050000,-0.243331,-0.00975732171292601,.,CPD,+,12,_,0.788242353406685,0.472081117959691,0.764218487243216,0.617730565067382
.,chr1,48050000,48100000,-0.164795830656644,-0.0670751456595017,.,CPD,-,12,_,0.394856100512813,0.606071153462673,0.557508999164193,1.08710559716755
.,chr1,48050000,48100000,-0.164795830656644,-0.0670751456595017,.,CPD,+,12,_,0.630316126736193,0.646389044420124,0.65809379068032,0.982214166998756
.,chr1,48100000,48150000,-0.0309298195278191,-0.0916993841318323,.,CPD,+,12,_,0.681868317882087,0.719035622873984,0.736967843768612,0.975667566711013
.,chr1,48100000,48150000,-0.0309298195278191,-0.0916993841318323,.,CPD,-,12,_,0.793621247102704,0.705450160782545,0.891266409631582,0.791514358848275
.,chr1,48150000,48200000,0.0797427445295431,-0.0782355987342349,.,CPD,-,12,_,0.734901645126668,0.877044899715185,0.895385575925884,0.979516448886578
.,chr1,48150000,48200000,0.0797427445295431,-0.0782355987342349,.,CPD,+,12,_,0.757202137999215,0.985373107442218,0.963684570196678,1.0225058467431
.,chr1,48200000,48250000,0.0337524,-0.0176289263422441,.,CPD,-,12,_,0.901261846690685,0.941501080542234,1.16042924615365,0.811338634960229
.,chr1,48200000,48250000,0.0337524,-0.0176289263422441,.,CPD,+,12,_,1.22730020735648,1.62627683219231,1.21640349744706,1.33695507749318
.,chr1,48250000,48300000,-0.130037013619433,0.0696913131532198,.,CPD,-,12,_,0.978913751591833,0.804645048771628,1.07258529016486,0.750192134975068
.,chr1,48250000,48300000,-0.130037013619433,0.0696913131532198,.,CPD,+,12,_,1.15236087374328,0.965266237232801,0.926924971921974,1.04136393610297
.,chr1,48300000,48350000,-0.219155239465757,0.143002830389392,.,CPD,-,12,_,0.84349034469903,0.845616018870786,0.897434704028885,0.942259102611624
.,chr1,48300000,48350000,-0.219155239465757,0.143002830389392,.,CPD,+,12,_,1.23136404222239,1.25912002242992,0.995726106464208,1.26452446536831
.,chr1,48350000,48400000,-0.154144507417296,0.185607941429308,.,CPD,-,12,_,0.979262088784343,1.07648102365364,0.957150948134028,1.12467215934148
.,chr1,48350000,48400000,-0.154144507417296,0.185607941429308,.,CPD,+,12,_,1.49922068890002,1.23104768111553,1.57885846740473,0.779707432002493
.,chr1,48400000,48450000,0.156367653975974,0.203578666976354,.,CPD,+,12,_,1.22112738779079,1.15218450981453,1.20727045275731,0.954371497441219
.,chr1,48400000,48450000,0.156367653975974,0.203578666976354,.,CPD,-,12,_,1.2215760330737,1.20140679166103,0.829196203078994,1.44888120230162
.,chr1,48450000,48500000,0.496241348758991,0.210126146968823,.,CPD,+,12,_,1.24367374453825,1.57851962922965,1.3220283130956,1.1940134818546
.,chr1,48450000,48500000,0.496241348758991,0.210126146968823,.,CPD,-,12,_,1.54589564180641,1.20905629688123,1.58327945010733,0.763640491133305
.,chr1,4850000,4900000,-1.21162,-1.07879927837441,.,CPD,+,12,_,0.396680904485137,0.461356279724561,0.357255028476799,1.29139198317686
.,chr1,4850000,4900000,-1.21162,-1.07879927837441,.,CPD,-,12,_,0.382627257815556,0.272654612179645,0.36540479802976,0.746171406751585
.,chr1,48500000,48550000,0.629871394954639,0.212075348330766,.,CPD,+,12,_,2.20602991806383,1.54119933798268,1.87880696857235,0.82030744177716
.,chr1,48500000,48550000,0.629871394954639,0.212075348330766,.,CPD,-,12,_,1.64434103700765,1.34319822658831,1.23884796180939,1.08423169589473
.,chr1,48550000,48600000,0.568319341705077,0.191434184331791,.,CPD,-,12,_,0.759222288271366,0.94484315899197,0.860159373811492,1.09845127282079
.,chr1,48550000,48600000,0.568319341705077,0.191434184331791,.,CPD,+,12,_,0.797250252124812,0.910012518975346,0.741740410719496,1.22686118461933
.,chr1,48600000,48650000,0.395121290871343,0.119881235073521,.,CPD,-,12,_,0.69470786046353,0.727059577455278,0.560387532942777,1.29742282744452
.,chr1,48600000,48650000,0.395121290871343,0.119881235073521,.,CPD,+,12,_,0.568660336834003,0.986062924018989,0.647258876336522,1.52344442087854
.,chr1,48650000,48700000,0.25945,-0.0210697849286114,.,CPD,-,12,_,0.643843899572018,0.805463307093728,0.914453006371821,0.880814324499277
.,chr1,48650000,48700000,0.25945,-0.0210697849286114,.,CPD,+,12,_,0.890922320137232,0.78162413551237,0.929760638374325,0.840672430356947
.,chr1,48700000,48750000,0.0992271999246906,-0.207797943340967,.,CPD,+,12,_,0.627172337247807,0.499637156268518,0.770818709939642,0.648190229201418
.,chr1,48700000,48750000,0.0992271999246906,-0.207797943340967,.,CPD,-,12,_,0.684511585286311,0.60951501336337,0.873219231419411,0.698009149858745
.,chr1,48750000,48800000,-0.110545,-0.396275450065272,.,CPD,+,12,_,0.308451676491718,0.295052279515091,0.310985308544433,0.948765975139094
.,chr1,48750000,48800000,-0.110545,-0.396275450065272,.,CPD,-,12,_,0.256457255440711,0.180244775059114,0.373172140629594,0.483007050727356
.,chr1,48800000,48850000,-0.425566879455504,-0.57777238423578,.,CPD,-,12,_,0.34791321553836,0.336130027420079,0.326725024098566,1.02878568407015
.,chr1,48800000,48850000,-0.425566879455504,-0.57777238423578,.,CPD,+,12,_,0.445477797357728,0.289825929415898,0.261573403201772,1.10800993475752
.,chr1,48850000,48900000,-0.869674,-0.750966419572914,.,CPD,+,12,_,0.479350737511862,0.259970280425219,0.30268723423775,0.858874280178666
.,chr1,48850000,48900000,-0.869674,-0.750966419572914,.,CPD,-,12,_,0.347666538556271,0.155106737846145,0.251031970971429,0.617876429229002
.,chr1,48900000,48950000,-1.25314254604535,-0.899129419572914,.,CPD,-,12,_,0.396806845854882,0.283613040040558,0.318699458844494,0.889907504295274
.,chr1,48900000,48950000,-1.25314254604535,-0.899129419572914,.,CPD,+,12,_,0.486410508530468,0.247413133658356,0.37873420455659,0.653263240239997
.,chr1,48950000,49000000,-1.37104023536457,-0.988112505498766,.,CPD,-,12,_,0.708491265852228,0.352611991201949,0.535486900987376,0.658488546688582
.,chr1,48950000,49000000,-1.37104023536457,-0.988112505498766,.,CPD,+,12,_,0.505291577598683,0.399764086873598,0.433375915591349,0.922441862806596
.,chr1,4900000,4950000,-1.04913724113527,-1.07374411312198,.,CPD,-,12,_,0.523964561228249,0.279943396052303,0.297411793486588,0.941265283297944
.,chr1,4900000,4950000,-1.04913724113527,-1.07374411312198,.,CPD,+,12,_,0.297853609348711,0.123313847569403,0.312566662765586,0.394520152847791
.,chr1,49000000,49050000,-1.25490367228841,-1.01751166236553,.,CPD,-,12,_,0.612812469871136,0.450877804299714,0.593758739878702,0.759361966430715
.,chr1,49000000,49050000,-1.25490367228841,-1.01751166236553,.,CPD,+,12,_,0.467507683257756,0.320863783696781,0.453832507429346,0.707009256596133
.,chr1,49050000,49100000,-1.24665,-1.00089346227263,.,CPD,-,12,_,0.60319044228948,0.499860131708411,0.536772678435161,0.931232441199576
.,chr1,49050000,49100000,-1.24665,-1.00089346227263,.,CPD,+,12,_,0.490620152412659,0.378328438565958,0.473753803969677,0.798576043919582
.,chr1,49100000,49150000,-1.3368190625,-0.933157857362977,.,CPD,-,12,_,0.807289807139432,0.589815120960747,0.677602456921229,0.870444188825178
.,chr1,49100000,49150000,-1.3368190625,-0.933157857362977,.,CPD,+,12,_,0.686061969417709,0.400846530964731,0.531835632899552,0.753703787727286
.,chr1,49150000,49200000,-1.22218,-0.824544802758442,.,CPD,-,12,_,0.47628065532875,0.265848679476546,0.616718835035882,0.431069499379047
.,chr1,49150000,49200000,-1.22218,-0.824544802758442,.,CPD,+,12,_,0.559942163963696,0.371383336249154,0.43459605566816,0.854548336105303
.,chr1,49200000,49250000,-0.790603659333829,-0.721127609894484,.,CPD,-,12,_,0.32656460635181,0.348818742375497,0.412290332937859,0.846051227759617
.,chr1,49200000,49250000,-0.790603659333829,-0.721127609894484,.,CPD,+,12,_,0.403929877517262,0.289477625403427,0.352927194607289,0.820219098518425
.,chr1,49250000,49300000,-0.404536568667659,-0.68041228520729,.,CPD,+,12,_,0.486277243571844,0.391502891994017,0.552019756925418,0.70921898552068
.,chr1,49250000,49300000,-0.404536568667659,-0.68041228520729,.,CPD,-,12,_,0.572803408519534,0.414479306619505,0.717801692553728,0.577428711744757
.,chr1,49300000,49350000,-0.259384878526436,-0.701690919091123,.,CPD,-,12,_,1.08677380803542,0.884589499503125,0.879107625506893,1.00623572568043
.,chr1,49300000,49350000,-0.259384878526436,-0.701690919091123,.,CPD,+,12,_,1.04492030801929,1.02617006394894,0.813346445265351,1.26166416527972
.,chr1,49350000,49400000,-0.192317950903511,-0.735511705342847,.,CPD,-,12,_,1.18166886103481,1.09986649826771,1.56267993088447,0.703833508404497
.,chr1,49350000,49400000,-0.192317950903511,-0.735511705342847,.,CPD,+,12,_,1.8968850564817,1.56686920475965,1.36178843909364,1.15059664172395
.,chr1,49400000,49450000,-0.167012,-0.7474736160513,.,CPD,-,12,_,1.25700844819465,0.959656279144017,0.876298474936347,1.0951248993258
.,chr1,49400000,49450000,-0.167012,-0.7474736160513,.,CPD,+,12,_,1.22624771664255,1.26053982982431,0.995782886671573,1.265878181576
.,chr1,49450000,49500000,-0.336868306724993,-0.777233250117917,.,CPD,-,12,_,0.596962779640779,0.437583479241241,0.529391264304912,0.826578579485602
.,chr1,49450000,49500000,-0.336868306724993,-0.777233250117917,.,CPD,+,12,_,0.425172924933701,0.38531399387733,0.46977184229912,0.820215175076387
