chromosomes,start_position,end_position,dataset,score,dataset_strand,product,phase,time_after_exposure,sample_strand,replicate,real,sim,real_sim,score_sma
chr1,7900000,7950000,.,0.238435245162958,.,CPD,early,12,+,_,1.62691054186724,1.34766849021952,1.20720381434624,0.33516800886378
chr1,7900000,7950000,.,0.238435245162958,.,CPD,late,12,-,_,1.29325725178821,1.70904696961745,0.756712527378746,0.33516800886378
chr1,7900000,7950000,.,0.238435245162958,.,CPD,late,12,+,_,1.44776495171008,1.41635304416083,1.02217802099466,0.33516800886378
chr1,7950000,8000000,.,0.302813734076144,.,CPD,early,12,-,_,1.89186195192036,1.49553469879167,1.26500705964823,0.43823087855719
chr1,7950000,8000000,.,0.302813734076144,.,CPD,early,12,+,_,1.85003312008821,1.34869803070097,1.37171781820329,0.43823087855719
chr1,7950000,8000000,.,0.302813734076144,.,CPD,late,12,-,_,1.35527319583551,1.27705005763183,1.06125299297095,0.43823087855719
chr1,7950000,8000000,.,0.302813734076144,.,CPD,late,12,+,_,1.1777040120661,1.46482044443087,0.803992063698757,0.43823087855719
chr1,800000,850000,.,0.511014,.,CPD,early,12,-,_,2.05176042914788,1.710771578943,1.19931874857049,0.72951994520887
chr1,800000,850000,.,0.511014,.,CPD,late,12,-,_,1.39414402757267,1.45766334128218,0.95642387929325,0.72951994520887
chr1,800000,850000,.,0.511014,.,CPD,early,12,+,_,1.62464571997288,1.88559776587346,0.861607787926234,0.72951994520887
chr1,800000,850000,.,0.511014,.,CPD,late,12,+,_,1.16010794984585,1.31534709790256,0.881978568011245,0.72951994520887
chr1,8000000,8050000,.,0.881338947301564,.,CPD,early,12,-,_,2.22237968898667,1.96246993111319,1.13244012239517,0.521110983077432
chr1,8000000,8050000,.,0.881338947301564,.,CPD,early,12,+,_,2.1509427911859,1.78808518787273,1.20293082554129,0.521110983077432
chr1,8000000,8050000,.,0.881338947301564,.,CPD,late,12,-,_,2.05302289188569,1.52122631892751,1.34958412587359,0.521110983077432
chr1,8000000,8050000,.,0.881338947301564,.,CPD,late,12,+,_,1.6862741476019,1.29839880178883,1.29873359808919,0.521110983077432
chr1,8050000,8100000,.,0.75325,.,CPD,late,12,-,_,2.21338330150712,1.47906180489466,1.49647789847751,0.574038236802163
chr1,8050000,8100000,.,0.75325,.,CPD,early,12,-,_,2.24927801613088,1.28606883479255,1.7489561641494,0.574038236802163
chr1,8050000,8100000,.,0.75325,.,CPD,early,12,+,_,2.11623675774357,1.96769003732865,1.07549294736309,0.574038236802163
chr1,8050000,8100000,.,0.75325,.,CPD,late,12,+,_,1.93211856686076,1.55122233085003,1.24554586949635,0.574038236802163
chr1,8100000,8150000,.,0.740126,.,CPD,early,12,+,_,1.91407353566271,1.64448146088228,1.16393743632463,0.630851412369252
chr1,8100000,8150000,.,0.740126,.,CPD,early,12,-,_,1.68135713101716,1.38041160196551,1.21801144573339,0.630851412369252
chr1,8100000,8150000,.,0.740126,.,CPD,late,12,-,_,1.85193987450926,1.27240846847709,1.4554601925322,0.630851412369252
chr1,8100000,8150000,.,0.740126,.,CPD,late,12,+,_,1.59990587850087,1.47167933494836,1.08712940414905,0.630851412369252
chr1,8150000,8200000,.,0.600861756932094,.,CPD,early,12,+,_,2.09660202451047,1.2949998683675,1.6189978668905,0.615439017852956
chr1,8150000,8200000,.,0.600861756932094,.,CPD,early,12,-,_,1.70732762376528,1.52852443479443,1.11697764517248,0.615439017852956
chr1,8150000,8200000,.,0.600861756932094,.,CPD,late,12,+,_,1.98066425949545,1.46959184652999,1.34776486694058,0.615439017852956
chr1,8150000,8200000,.,0.600861756932094,.,CPD,late,12,-,_,1.93066011257559,1.40455010212615,1.3745754670147,0.615439017852956
chr1,8200000,8250000,.,0.659751403971437,.,CPD,early,12,-,_,1.39438451343278,1.53976358505027,0.905583510982469,0.613802044445342
chr1,8200000,8250000,.,0.659751403971437,.,CPD,late,12,-,_,1.18495028766438,1.48766941222949,0.796514519908402,0.613802044445342
chr1,8200000,8250000,.,0.659751403971437,.,CPD,early,12,+,_,1.79708125550378,1.71689892499797,1.04670183511584,0.613802044445342
chr1,8200000,8250000,.,0.659751403971437,.,CPD,late,12,+,_,1.37984511446936,1.58833877095178,0.868734768491806,0.613802044445342
chr1,8250000,8300000,.,0.69641949692411,.,CPD,early,12,+,_,2.70633746374951,1.74424360905977,1.55158227307959,0.535351271832014
chr1,8250000,8300000,.,0.69641949692411,.,CPD,early,12,-,_,2.78666588280306,2.0501637260338,1.35924065352287,0.535351271832014
chr1,8250000,8300000,.,0.69641949692411,.,CPD,late,12,+,_,2.26708384604013,1.35847323226002,1.66884690268685,0.535351271832014
chr1,8250000,8300000,.,0.69641949692411,.,CPD,late,12,-,_,2.42378297521671,1.80608777443327,1.34200729860832,0.535351271832014
chr1,8300000,8350000,.,0.722411783653322,.,CPD,early,12,-,_,1.83598792482486,1.39053264554215,1.32034866690169,0.46932778457001
chr1,8300000,8350000,.,0.722411783653322,.,CPD,early,12,+,_,2.05870666375311,2.06350798697248,0.99767322285657,0.46932778457001
chr1,8300000,8350000,.,0.722411783653322,.,CPD,late,12,-,_,1.19168015972341,1.60629806481185,0.741879845234694,0.46932778457001
chr1,8300000,8350000,.,0.722411783653322,.,CPD,late,12,+,_,1.72655266839385,1.46123429508248,1.18157141137753,0.46932778457001
chr1,8350000,8400000,.,0.713105755670889,.,CPD,early,12,-,_,1.87054468604499,2.39992621537817,0.779417581281863,0.40609928457001
chr1,8350000,8400000,.,0.713105755670889,.,CPD,early,12,+,_,2.43719344441883,2.07614539371684,1.17390306661308,0.40609928457001
chr1,8350000,8400000,.,0.713105755670889,.,CPD,late,12,-,_,1.42179094083892,1.68851500166624,0.842036309677961,0.40609928457001
chr1,8350000,8400000,.,0.713105755670889,.,CPD,late,12,+,_,2.02599500559804,1.97454583941039,1.0260562024749,0.40609928457001
chr1,8400000,8450000,.,0.0843112999999999,.,CPD,early,12,-,_,2.80837575699654,1.89194982488541,1.48438173151163,0.382267608876801
chr1,8400000,8450000,.,0.0843112999999999,.,CPD,early,12,+,_,2.9595910612747,2.19371562401052,1.34912247917714,0.382267608876801
chr1,8400000,8450000,.,0.0843112999999999,.,CPD,late,12,-,_,2.20447750978741,2.00418908032128,1.09993489707769,0.382267608876801
chr1,8400000,8450000,.,0.0843112999999999,.,CPD,late,12,+,_,2.35469454310086,2.11739290361562,1.11207255822952,0.382267608876801
chr1,8450000,8500000,.,0.286444,.,CPD,early,12,-,_,1.9044550756845,1.14639332609582,1.66125799263884,0.378902707168729
chr1,8450000,8500000,.,0.286444,.,CPD,early,12,+,_,1.22853261095399,1.11909824690306,1.09778798631288,0.378902707168729
chr1,8450000,8500000,.,0.286444,.,CPD,late,12,-,_,1.72301902894878,1.27536943593071,1.35099601762951,0.378902707168729
chr1,8450000,8500000,.,0.286444,.,CPD,late,12,+,_,1.58331991331999,1.31670249069665,1.20248873569174,0.378902707168729
chr1,850000,900000,.,0.2252,.,CPD,early,12,-,_,5.12609691376276,4.56373724102908,1.12322349930183,0.76698846520887
chr1,850000,900000,.,0.2252,.,CPD,early,12,+,_,3.86235653861937,4.955885925184,0.779347345142124,0.76698846520887
chr1,850000,900000,.,0.2252,.,CPD,late,12,-,_,5.22276967068313,4.10948934292246,1.27090478520841,0.76698846520887
chr1,850000,900000,.,0.2252,.,CPD,late,12,+,_,3.53898099306908,6.31256497714019,0.560624881626542,0.76698846520887
chr1,8500000,8550000,.,0.0968312211682937,.,CPD,early,12,-,_,1.43698072786595,1.28864651254567,1.11510853742758,0.422472757476318
chr1,8500000,8550000,.,0.0968312211682937,.,CPD,late,12,-,_,1.24346585836138,1.04464933696837,1.19031890832381,0.422472757476318
chr1,8500000,8550000,.,0.0968312211682937,.,CPD,early,12,+,_,1.39419020120961,1.02401146775444,1.36149862097437,0.422472757476318
chr1,8500000,8550000,.,0.0968312211682937,.,CPD,late,12,+,_,1.31073370113669,1.16893387175898,1.12130697279251,0.422472757476318
chr1,8550000,8600000,.,0.0930151273799587,.,CPD,early,12,-,_,1.57299563014615,1.12364742676852,1.39990142163178,0.480730579110986
chr1,8550000,8600000,.,0.0930151273799587,.,CPD,early,12,+,_,1.62805884123332,1.05820922408845,1.53850373269591,0.480730579110986
chr1,8550000,8600000,.,0.0930151273799587,.,CPD,late,12,-,_,1.45406573176459,1.18518661467344,1.22686648141503,0.480730579110986
chr1,8550000,8600000,.,0.0930151273799587,.,CPD,late,12,+,_,1.31335516853897,1.02342237387924,1.28329729939434,0.480730579110986
chr1,8600000,8650000,.,0.107841,.,CPD,late,12,-,_,1.32290479979011,1.23892193193467,1.06778705396255,0.503673803543897
chr1,8600000,8650000,.,0.107841,.,CPD,early,12,-,_,1.24344152485088,0.934098265707707,1.3311677909056,0.503673803543897
chr1,8600000,8650000,.,0.107841,.,CPD,early,12,+,_,1.08356561427257,1.02302816501989,1.05917476304428,0.503673803543897
chr1,8600000,8650000,.,0.107841,.,CPD,late,12,+,_,1.52943070541475,1.07279173142181,1.4256548224768,0.503673803543897
chr1,8650000,8700000,.,0.362545,.,CPD,early,12,-,_,1.28806093783679,1.03278678026651,1.24717024118416,0.547564345634051
chr1,8650000,8700000,.,0.362545,.,CPD,early,12,+,_,1.22954936329542,0.933491708392312,1.31715081370459,0.547564345634051
chr1,8650000,8700000,.,0.362545,.,CPD,late,12,-,_,1.38596864003602,1.02848394902138,1.34758412258625,0.547564345634051
chr1,8650000,8700000,.,0.362545,.,CPD,late,12,+,_,1.35180738393729,0.976096483757656,1.38491164186277,0.547564345634051
chr1,8700000,8750000,.,0.62610238689072,.,CPD,early,12,-,_,1.92038176186577,1.03027613836973,1.8639485962516,0.582844845634051
chr1,8700000,8750000,.,0.62610238689072,.,CPD,early,12,+,_,1.49514423351766,1.0732192840046,1.39313955293339,0.582844845634051
chr1,8700000,8750000,.,0.62610238689072,.,CPD,late,12,-,_,1.8370752029994,1.19362010576457,1.5390786349252,0.582844845634051
chr1,8700000,8750000,.,0.62610238689072,.,CPD,late,12,+,_,1.44852878253824,1.01592437311871,1.4258234381084,0.582844845634051
chr1,8750000,8800000,.,1.13212,.,CPD,early,12,-,_,2.04596733227682,1.25878482865424,1.6253511209411,0.656932423517221
chr1,8750000,8800000,.,1.13212,.,CPD,early,12,+,_,1.84901415494165,1.07815562811393,1.71497890167881,0.656932423517221
chr1,8750000,8800000,.,1.13212,.,CPD,late,12,-,_,2.27653748092163,1.11354653127127,2.04440265134017,0.656932423517221
chr1,8750000,8800000,.,1.13212,.,CPD,late,12,+,_,1.69686876444453,1.23111911712687,1.37831404032179,0.656932423517221
chr1,8800000,8850000,.,1.30499,.,CPD,early,12,-,_,1.53124402746664,1.1765615715194,1.30145677415693,0.734096342795249
chr1,8800000,8850000,.,1.30499,.,CPD,early,12,+,_,1.28336796731691,1.21295809986913,1.05804806238186,0.734096342795249
chr1,8800000,8850000,.,1.30499,.,CPD,late,12,-,_,1.22822536457112,1.00915154396459,1.2170871381179,0.734096342795249
chr1,8800000,8850000,.,1.30499,.,CPD,late,12,+,_,0.87943146299239,0.935104784973476,0.940463012407038,0.734096342795249
chr1,8850000,8900000,.,0.942538,.,CPD,late,12,+,_,1.28147625245061,1.43369115901176,0.893830058444335,0.811624342795249
chr1,8850000,8900000,.,0.942538,.,CPD,early,12,-,_,1.82205076952508,1.30664185555008,1.39445308734429,0.811624342795249
chr1,8850000,8900000,.,0.942538,.,CPD,early,12,+,_,1.40360219951917,1.39535753327825,1.00590864064893,0.811624342795249
chr1,8850000,8900000,.,0.942538,.,CPD,late,12,-,_,1.23495690903973,1.42300561148946,0.867851046453077,0.811624342795249
chr1,8900000,8950000,.,0.523216720901535,.,CPD,early,12,-,_,2.12776623688304,1.79389326027957,1.18611641171528,0.82172548666706
chr1,8900000,8950000,.,0.523216720901535,.,CPD,early,12,+,_,2.09464651072523,1.79307674081654,1.16818564595922,0.82172548666706
chr1,8900000,8950000,.,0.523216720901535,.,CPD,late,12,-,_,1.99698171220303,1.6840894583151,1.18579313132271,0.82172548666706
chr1,8900000,8950000,.,0.523216720901535,.,CPD,late,12,+,_,2.20380988394509,1.91666192522771,1.14981669690301,0.82172548666706
chr1,8950000,9000000,.,0.639249,.,CPD,early,12,-,_,1.47889266576204,1.35613446094543,1.09052067354075,0.820799247977988
chr1,8950000,9000000,.,0.639249,.,CPD,late,12,-,_,1.36255340560024,1.36059735529554,1.00143764082525,0.820799247977988
chr1,8950000,9000000,.,0.639249,.,CPD,early,12,+,_,1.20473578362364,1.73232769276702,0.695443355580913,0.820799247977988
chr1,8950000,9000000,.,0.639249,.,CPD,late,12,+,_,1.14391304826475,1.50510208907539,0.760023560240672,0.820799247977988
chr1,900000,950000,.,0.262353,.,CPD,late,12,-,_,2.43567408152974,4.37971770080631,0.556125816301204,0.54676078296465
chr1,900000,950000,.,0.262353,.,CPD,early,12,-,_,3.15635917503814,4.27362954218034,0.738566397457981,0.54676078296465
chr1,900000,950000,.,0.262353,.,CPD,early,12,+,_,2.16373769478116,3.84124836222252,0.563290235554891,0.54676078296465
chr1,900000,950000,.,0.262353,.,CPD,late,12,+,_,2.42535762714149,3.82532375894015,0.634026759558114,0.54676078296465
chr1,9000000,9050000,.,0.837707,.,CPD,early,12,+,_,1.86093771759103,1.78531653983989,1.04235729410647,0.797980647977988
chr1,9000000,9050000,.,0.837707,.,CPD,early,12,-,_,2.01901829999316,1.98451281660285,1.01738738248583,0.797980647977988
chr1,9000000,9050000,.,0.837707,.,CPD,late,12,+,_,1.68972298843679,1.87113515443434,0.903047000336866,0.797980647977988
chr1,9000000,9050000,.,0.837707,.,CPD,late,12,-,_,1.49991176109457,1.79088865548645,0.83752373800545,0.797980647977988
chr1,9050000,9100000,.,0.864654320160237,.,CPD,early,12,-,_,2.23459056639868,2.24097226457149,0.997152263651941,0.683445592965829
chr1,9050000,9100000,.,0.864654320160237,.,CPD,early,12,+,_,2.15869881131344,2.79189667171636,0.773201541870227,0.683445592965829
chr1,9050000,9100000,.,0.864654320160237,.,CPD,late,12,-,_,1.90921965524062,1.99301106928345,0.957957376487149,0.683445592965829
chr1,9050000,9100000,.,0.864654320160237,.,CPD,late,12,+,_,1.57704150073272,2.51370475496634,0.62737737899288,0.683445592965829
chr1,9100000,9150000,.,0.883121,.,CPD,early,12,-,_,2.57352846438935,1.82786046994167,1.40794579603304,0.602228600895093
chr1,9100000,9150000,.,0.883121,.,CPD,early,12,+,_,2.48287840710965,1.65080638957798,1.50403973644927,0.602228600895093
chr1,9100000,9150000,.,0.883121,.,CPD,late,12,-,_,1.85126636018953,1.65804683782569,1.11653441745784,0.602228600895093
chr1,9100000,9150000,.,0.883121,.,CPD,late,12,+,_,1.79447409470538,1.65349243588564,1.08526295963623,0.602228600895093
chr1,9150000,9200000,.,0.463556438718106,.,CPD,early,12,-,_,2.60813406406533,2.36306363769943,1.10370877129847,0.566833850812979
chr1,9150000,9200000,.,0.463556438718106,.,CPD,early,12,+,_,2.05056546093055,1.97809044502809,1.03663887871489,0.566833850812979
chr1,9150000,9200000,.,0.463556438718106,.,CPD,late,12,-,_,2.23542939440436,2.01274302432607,1.11063825207039,0.566833850812979
chr1,9150000,9200000,.,0.463556438718106,.,CPD,late,12,+,_,1.69044109290928,2.04398124426415,0.827033563861225,0.566833850812979
chr1,9200000,9250000,.,0.61684,.,CPD,early,12,+,_,2.65633019442322,2.49149482871492,1.0661592244979,0.53823921658803
chr1,9200000,9250000,.,0.61684,.,CPD,early,12,-,_,2.94724377406096,2.35647517030808,1.25070011820903,0.53823921658803
chr1,9200000,9250000,.,0.61684,.,CPD,late,12,-,_,2.34070669232577,1.90436662328801,1.22912608512555,0.53823921658803
chr1,9200000,9250000,.,0.61684,.,CPD,late,12,+,_,2.19812484041557,2.15823876869227,1.0184808429456,0.53823921658803
chr1,9250000,9300000,.,0.903934,.,CPD,early,12,+,_,2.07856589963238,2.11296024809818,0.983722198040992,0.479346119462491
chr1,9250000,9300000,.,0.903934,.,CPD,early,12,-,_,2.14631044525701,2.62347703471929,0.81811672709636,0.479346119462491
chr1,9250000,9300000,.,0.903934,.,CPD,late,12,+,_,1.77376462816868,1.75383578675225,1.01136300306275,0.479346119462491
chr1,9250000,9300000,.,0.903934,.,CPD,late,12,-,_,2.05348279844749,1.97099910930584,1.04184866890716,0.479346119462491
chr1,9300000,9350000,.,0.159639449878416,.,CPD,early,12,-,_,3.52224572446208,2.51894587978878,1.3983014691675,0.462426387446467
chr1,9300000,9350000,.,0.159639449878416,.,CPD,late,12,-,_,2.34839788120324,1.9924274073147,1.17866170309728,0.462426387446467
chr1,9300000,9350000,.,0.159639449878416,.,CPD,early,12,+,_,2.94657735376157,2.41624439500196,1.21948647241836,0.462426387446467
chr1,9300000,9350000,.,0.159639449878416,.,CPD,late,12,+,_,2.17375611559299,2.1438194491188,1.01396417337593,0.462426387446467
chr1,9350000,9400000,.,0.130368079292636,.,CPD,late,12,+,_,2.73431202555006,2.31793912059093,1.17963064744038,0.452122621978097
chr1,9350000,9400000,.,0.130368079292636,.,CPD,early,12,-,_,2.76215555726273,3.15445483847282,0.875636424898062,0.452122621978097
chr1,9350000,9400000,.,0.130368079292636,.,CPD,early,12,+,_,3.47430255019204,2.30552435581493,1.50694679994564,0.452122621978097
chr1,9350000,9400000,.,0.130368079292636,.,CPD,late,12,-,_,2.44550589170983,2.85516046585103,0.85652134826016,0.452122621978097
chr1,9400000,9450000,.,0.169269220080391,.,CPD,late,12,+,_,2.6947142855722,2.61156187438109,1.03184010764088,0.442572878106286
chr1,9400000,9450000,.,0.169269220080391,.,CPD,early,12,-,_,3.04649180552354,2.63538695654212,1.15599411234881,0.442572878106286
chr1,9400000,9450000,.,0.169269220080391,.,CPD,early,12,+,_,3.04298656541938,3.63683400002812,0.836713076647394,0.442572878106286
chr1,9400000,9450000,.,0.169269220080391,.,CPD,late,12,-,_,2.92902538883932,2.98499841807001,0.981248556484368,0.442572878106286
chr1,9450000,9500000,.,0.353302657750518,.,CPD,early,12,-,_,2.71588699608455,1.66981660943929,1.62645824740989,0.469745041275451
chr1,9450000,9500000,.,0.353302657750518,.,CPD,early,12,+,_,2.50936244345215,2.24744906302401,1.11653807186879,0.469745041275451
chr1,9450000,9500000,.,0.353302657750518,.,CPD,late,12,-,_,2.063249049554,1.83855599358434,1.12221170133177,0.469745041275451
chr1,9450000,9500000,.,0.353302657750518,.,CPD,late,12,+,_,2.08089151559341,2.65963304110293,0.782397978756677,0.469745041275451
chr1,950000,1000000,.,0.393265,.,CPD,early,12,-,_,3.98457113044584,4.88055170408046,0.816418178115904,0.394000582195677
chr1,950000,1000000,.,0.393265,.,CPD,early,12,+,_,4.68263456003545,5.08948245871112,0.920061047075755,0.394000582195677
chr1,950000,1000000,.,0.393265,.,CPD,late,12,-,_,3.58366509651692,6.18653772604378,0.579268284654691,0.394000582195677
chr1,950000,1000000,.,0.393265,.,CPD,late,12,+,_,4.47287875512897,4.38544868488315,1.01993640252757,0.394000582195677
chr1,9500000,9550000,.,0.248776028744601,.,CPD,early,12,-,_,1.91815949349259,1.75370883813468,1.09377306641895,0.465708041275451
chr1,9500000,9550000,.,0.248776028744601,.,CPD,early,12,+,_,1.51829715196404,2.05809195551061,0.737720755332989,0.465708041275451
chr1,9500000,9550000,.,0.248776028744601,.,CPD,late,12,-,_,1.42246837729917,1.69384774518879,0.839785264844228,0.465708041275451
chr1,9500000,9550000,.,0.248776028744601,.,CPD,late,12,+,_,1.21710986534122,2.05112102431827,0.593387640666277,0.465708041275451
chr1,9550000,9600000,.,0.695457,.,CPD,early,12,-,_,2.18406938837575,1.50235107118494,1.45376765142726,0.485817836450205
chr1,9550000,9600000,.,0.695457,.,CPD,early,12,+,_,1.62515677556268,1.73855069301046,0.934776755199799,0.485817836450205
chr1,9550000,9600000,.,0.695457,.,CPD,late,12,-,_,1.65774809107792,1.49980059612571,1.10531232975918,0.485817836450205
chr1,9550000,9600000,.,0.695457,.,CPD,late,12,+,_,1.48196249677652,2.55651724471029,0.579680227013081,0.485817836450205
chr1,9600000,9650000,.,0.780083345316299,.,CPD,early,12,-,_,1.85076677499373,1.59403262485705,1.161059532994,0.560682928520941
chr1,9600000,9650000,.,0.780083345316299,.,CPD,early,12,+,_,2.11152615839412,1.32981625827115,1.58783301471982,0.560682928520941
chr1,9600000,9650000,.,0.780083345316299,.,CPD,late,12,-,_,1.6983762212601,1.33668318542678,1.27058994964303,0.560682928520941
chr1,9600000,9650000,.,0.780083345316299,.,CPD,late,12,+,_,1.5691882337552,1.53594134364422,1.02164593735858,0.560682928520941
chr1,9650000,9700000,.,0.368059,.,CPD,early,12,-,_,3.96575613163168,2.88638837444191,1.37395097858183,0.648091656348106
chr1,9650000,9700000,.,0.368059,.,CPD,early,12,+,_,3.40285019584922,2.15727916683753,1.57738054868329,0.648091656348106
chr1,9650000,9700000,.,0.368059,.,CPD,late,12,-,_,2.69546043378917,3.74827716329704,0.719119829286637,0.648091656348106
chr1,9650000,9700000,.,0.368059,.,CPD,late,12,+,_,3.17825841250832,2.5830350955006,1.23043562901818,0.648091656348106
chr1,9700000,9750000,.,0.888561631691649,.,CPD,early,12,-,_,2.05251281654397,2.39247302837389,0.857904265670665,0.736222490707342
chr1,9700000,9750000,.,0.888561631691649,.,CPD,early,12,+,_,2.01376043983693,1.65422545739266,1.21734339828802,0.736222490707342
chr1,9700000,9750000,.,0.888561631691649,.,CPD,late,12,-,_,1.72564221084903,2.20286767709084,0.783361719269472,0.736222490707342
chr1,9700000,9750000,.,0.888561631691649,.,CPD,late,12,+,_,1.68210824979209,1.79404718927038,0.937605353890489,0.736222490707342
chr1,9750000,9800000,.,0.863564,.,CPD,early,12,-,_,2.41861567186681,2.52934400519554,0.956222509432767,0.810427749525801
chr1,9750000,9800000,.,0.863564,.,CPD,late,12,-,_,1.8520899871683,2.30521872297793,0.803433517482337,0.810427749525801
chr1,9750000,9800000,.,0.863564,.,CPD,early,12,+,_,2.96693537387388,2.9455939628851,1.00724519783028,0.810427749525801
chr1,9750000,9800000,.,0.863564,.,CPD,late,12,+,_,2.21218023366038,2.37123040385122,0.932925046029894,0.810427749525801
chr1,9800000,9850000,.,0.360737401625957,.,CPD,early,12,-,_,2.33689712245067,1.4144554471232,1.65215322066423,0.822207749525801
chr1,9800000,9850000,.,0.360737401625957,.,CPD,early,12,+,_,1.98933062618419,1.61551363027054,1.23139204084032,0.822207749525801
chr1,9800000,9850000,.,0.360737401625957,.,CPD,late,12,-,_,1.85465314075278,1.34953996157169,1.37428545546204,0.822207749525801
chr1,9800000,9850000,.,0.360737401625957,.,CPD,late,12,+,_,1.86522209407829,1.68743372925226,1.10536020570408,0.822207749525801
chr1,9850000,9900000,.,0.879019,.,CPD,early,12,-,_,2.20421749073889,1.89690982015855,1.16200436484358,0.823757414994171
chr1,9850000,9900000,.,0.879019,.,CPD,early,12,+,_,2.30013855634638,1.46625121708058,1.5687206459246,0.823757414994171
chr1,9850000,9900000,.,0.879019,.,CPD,late,12,-,_,1.74065435510953,1.31067696210945,1.3280574889392,0.823757414994171
chr1,9850000,9900000,.,0.879019,.,CPD,late,12,+,_,2.27078103455205,1.35427263475767,1.67675324471012,0.823757414994171
chr1,9900000,9950000,.,1.04335649835204,.,CPD,early,12,-,_,2.93934605272442,2.80229479712312,1.04890679443933,0.869191479450854
chr1,9900000,9950000,.,1.04335649835204,.,CPD,early,12,+,_,2.6236343916278,3.04176362524092,0.862537236574393,0.869191479450854
chr1,9900000,9950000,.,1.04335649835204,.,CPD,late,12,-,_,2.02980660310107,2.2863984855739,0.887774644668545,0.869191479450854
chr1,9900000,9950000,.,1.04335649835204,.,CPD,late,12,+,_,2.22733069493858,2.76518925888602,0.805489420943245,0.869191479450854
chr1,9950000,10000000,.,1.23461100134287,.,CPD,late,12,-,_,1.39730308976991,1.69815846018869,0.822834336446229,0.868053116281689
chr1,9950000,10000000,.,1.23461100134287,.,CPD,early,12,-,_,1.84157212507228,1.53921341685593,1.19643715738521,0.868053116281689
chr1,9950000,10000000,.,1.23461100134287,.,CPD,early,12,+,_,1.52124050097141,1.87091390818838,0.813100214987678,0.868053116281689
chr1,9950000,10000000,.,1.23461100134287,.,CPD,late,12,+,_,1.37233818509012,1.72644063158648,0.794894513012612,0.868053116281689
chr19,1000000,1050000,.,0.418648,.,CPD,early,12,-,_,2.46728346835425,4.87779121103516,0.505819819178082,0.466223663856086
chr19,1000000,1050000,.,0.418648,.,CPD,early,12,+,_,2.14381032463873,4.25297770977524,0.504072786394178,0.466223663856086
chr19,1000000,1050000,.,0.418648,.,CPD,late,12,-,_,2.42086815757769,4.10742382806639,0.589388448553976,0.466223663856086
chr19,1000000,1050000,.,0.418648,.,CPD,late,12,+,_,2.95351993989468,4.89858978632811,0.602932694657943,0.466223663856086
chr19,10000000,10050000,.,-0.04646128650147,.,CPD,early,12,-,_,1.56626347956752,1.58870256214854,0.985875844153812,0.260454454723922
chr19,10000000,10050000,.,-0.04646128650147,.,CPD,early,12,+,_,1.57686202232662,1.69466839509817,0.930484115292225,0.260454454723922
chr19,10000000,10050000,.,-0.04646128650147,.,CPD,late,12,-,_,1.35185475842726,1.89598168866074,0.713010450740251,0.260454454723922
chr19,10000000,10050000,.,-0.04646128650147,.,CPD,late,12,+,_,1.70491055140554,1.77535919771548,0.960318651909657,0.260454454723922
chr19,10050000,10100000,.,-0.0671559000000001,.,CPD,early,12,-,_,0.985177154821025,1.85970472899989,0.529749233552163,0.327136095048592
chr19,10050000,10100000,.,-0.0671559000000001,.,CPD,early,12,+,_,1.18897082966873,1.62046575418056,0.733721664034778,0.327136095048592
chr19,10050000,10100000,.,-0.0671559000000001,.,CPD,late,12,-,_,1.06936688543957,1.82127826267895,0.58715184129339,0.327136095048592
chr19,10050000,10100000,.,-0.0671559000000001,.,CPD,late,12,+,_,1.19864337083259,1.99606283351673,0.600503827187032,0.327136095048592
chr19,10100000,10150000,.,0.081451838963543,.,CPD,early,12,-,_,1.56877378539009,2.07155285241877,0.757293632918116,0.362586393592308
chr19,10100000,10150000,.,0.081451838963543,.,CPD,early,12,+,_,1.68835731683456,2.07856163670909,0.812271951438338,0.362586393592308
chr19,10100000,10150000,.,0.081451838963543,.,CPD,late,12,-,_,1.295792695217,2.30248944226403,0.56277899539155,0.362586393592308
chr19,10100000,10150000,.,0.081451838963543,.,CPD,late,12,+,_,1.31567986604664,1.8524151628939,0.71025107783681,0.362586393592308
chr19,10150000,10200000,.,0.438761725429173,.,CPD,early,12,-,_,1.74123940238858,2.28652220778675,0.76152306610397,0.380584902466897
chr19,10150000,10200000,.,0.438761725429173,.,CPD,late,12,-,_,1.44180707125036,2.39320417041984,0.602458866264398,0.380584902466897
chr19,10150000,10200000,.,0.438761725429173,.,CPD,early,12,+,_,2.287169167961,2.41267092158729,0.947982233091401,0.380584902466897
chr19,10150000,10200000,.,0.438761725429173,.,CPD,late,12,+,_,1.54868228072766,2.06551485606787,0.749780267219136,0.380584902466897
chr19,10200000,10250000,.,0.713573805723246,.,CPD,early,12,-,_,2.44789239319128,3.04613083791176,0.803607107982732,0.428622532412819
chr19,10200000,10250000,.,0.713573805723246,.,CPD,early,12,+,_,2.18493299825649,3.37679122584688,0.647044146979659,0.428622532412819
chr19,10200000,10250000,.,0.713573805723246,.,CPD,late,12,-,_,2.42900523856218,2.51378740456044,0.96627313596828,0.428622532412819
chr19,10200000,10250000,.,0.713573805723246,.,CPD,late,12,+,_,2.42124508887141,2.85125356866185,0.849186166913854,0.428622532412819
chr19,10250000,10300000,.,0.783312123501037,.,CPD,late,12,-,_,1.72765856990252,1.92295018613725,0.898441666537901,0.512852761062967
