chromosomes,start_position,end_position,dataset,score,dataset_strand,product,phase,time_after_exposure,sample_strand,replicate,real_sim
chrX,136200000,138750000,LRD,-1.1025,.,64_PP,late,12,-,_,1.21965122652552
chrX,139300000,140000000,LRD,-1.3129,.,64_PP,late,12,-,_,1.18001034791716
chrX,150350000,150800000,LRD,-1.4134,.,64_PP,late,12,-,_,1.33908193994002
chr1,4250000,5700000,LRD,-1.1119,.,CPD,early,12,+,_,0.293461926515011
chr1,6200000,6900000,ERD,0.5449,.,CPD,early,12,+,_,0.893801160616605
chr1,8050000,10450000,ERD,0.6391,.,CPD,early,12,+,_,1.10837083758826
chr1,13000000,15150000,LRD,-1.1582,.,CPD,early,12,+,_,0.483854548437431
chr1,15550000,17900000,ERD,0.6678,.,CPD,early,12,+,_,0.983942904328951
chr1,19800000,20250000,ERD,0.6849,.,CPD,early,12,+,_,1.32775997457576
chr1,20900000,22500000,ERD,0.579,.,CPD,early,12,+,_,1.17283473389651
chr1,23250000,25200000,ERD,0.7598,.,CPD,early,12,+,_,1.18739861925024
chr1,25600000,29850000,ERD,0.6799,.,CPD,early,12,+,_,1.12076294932916
chr1,30200000,30950000,LRD,-0.8799,.,CPD,early,12,+,_,0.409800182695796
chr1,31300000,33600000,ERD,0.7206,.,CPD,early,12,+,_,1.09375666407297
chr1,34200000,35000000,LRD,-1.0765,.,CPD,early,12,+,_,0.258669096638398
chr1,36150000,37000000,ERD,0.8944,.,CPD,early,12,+,_,1.03951899958594
chr1,44550000,46900000,ERD,0.7984,.,CPD,early,12,+,_,0.965716107538146
chr1,48900000,50600000,LRD,-1.0536,.,CPD,early,12,+,_,0.353747870196754
chr1,51500000,55750000,ERD,0.5968,.,CPD,early,12,+,_,1.17979713056742
chr1,58350000,58700000,LRD,-1.2204,.,CPD,early,12,+,_,0.485254149078718
chr1,60550000,61150000,LRD,-1.3512,.,CPD,early,12,+,_,0.391839503944999
chr1,71200000,72600000,LRD,-0.7827,.,CPD,early,12,+,_,0.476674140182863
chr1,73700000,75200000,LRD,-0.6576,.,CPD,early,12,+,_,0.532925384170342
chr1,75250000,76000000,LRD,-1.1929,.,CPD,early,12,+,_,0.319522120326288
chr1,76050000,76600000,LRD,-0.5141,.,CPD,early,12,+,_,0.560044277091589
chr1,76650000,77600000,LRD,-1.3066,.,CPD,early,12,+,_,0.363608074443212
chr1,78000000,78650000,ERD,1.0149,.,CPD,early,12,+,_,1.32245010084637
chr1,82400000,84250000,LRD,-1.3727,.,CPD,early,12,+,_,0.479722685601253
chr1,91950000,95450000,ERD,0.6412,.,CPD,early,12,+,_,1.31002603937279
chr1,95900000,96700000,LRD,-1.3483,.,CPD,early,12,+,_,0.370502002079252
chr1,96750000,97100000,LRD,-0.6646,.,CPD,early,12,+,_,0.582412703364011
chr1,98350000,98550000,ERD,1.1178,.,CPD,early,12,+,_,1.72960504600807
chr1,100100000,100850000,ERD,0.7537,.,CPD,early,12,+,_,1.41071199513867
chr1,106900000,107900000,LRD,-0.7767,.,CPD,early,12,+,_,0.52347433750096
chr1,108750000,110300000,ERD,0.6469,.,CPD,early,12,+,_,1.01788002243179
chr1,118850000,119450000,LRD,-1.1412,.,CPD,early,12,+,_,0.202991141104581
chr1,142600000,143550000,LRD,-1.6288,.,CPD,early,12,+,_,0.430243765492727
chr1,144500000,152100000,ERD,0.5816,.,CPD,early,12,+,_,2.4866836170809
chr1,152550000,153000000,LRD,-0.7853,.,CPD,early,12,+,_,0.30031166007488
chr1,157250000,159600000,LRD,-0.6363,.,CPD,early,12,+,_,0.350254684824775
chr1,163400000,164250000,LRD,-1.0397,.,CPD,early,12,+,_,0.227021731915738
chr1,166200000,166900000,LRD,-1.1267,.,CPD,early,12,+,_,0.296568941121881
chr1,170250000,171200000,LRD,-1.1565,.,CPD,early,12,+,_,0.276740846221119
chr1,173900000,174250000,ERD,0.7576,.,CPD,early,12,+,_,0.961163048636319
chr1,175950000,177750000,LRD,-0.8898,.,CPD,early,12,+,_,0.302956016052215
chr1,181550000,181950000,LRD,-1.0367,.,CPD,early,12,+,_,0.248184430075879
chr1,208550000,209250000,LRD,-0.7646,.,CPD,early,12,+,_,0.306831596802138
chr1,210300000,211250000,LRD,-0.7683,.,CPD,early,12,+,_,0.304982209189611
chr1,213600000,214200000,LRD,-1.0205,.,CPD,early,12,+,_,0.253750873351122
chr1,215150000,216200000,LRD,-0.8729,.,CPD,early,12,+,_,0.452117182412044
chr1,216900000,218350000,LRD,-1.0377,.,CPD,early,12,+,_,0.542920238718483
chr1,222700000,223250000,ERD,0.7522,.,CPD,early,12,+,_,1.37774279818391
chr1,224000000,224650000,ERD,1.0392,.,CPD,early,12,+,_,1.46031386797526
chr1,225750000,226550000,ERD,1.0645,.,CPD,early,12,+,_,1.14864242607213
chr1,232150000,232900000,LRD,-0.7377,.,CPD,early,12,+,_,0.498999949727551
chr1,234500000,236100000,ERD,0.6342,.,CPD,early,12,+,_,1.36305689697803
chr1,237100000,237500000,LRD,-0.7005,.,CPD,early,12,+,_,0.37885317271046
chr1,238300000,239950000,LRD,-0.8117,.,CPD,early,12,+,_,0.342308904043606
chr1,241150000,241450000,LRD,-0.8154,.,CPD,early,12,+,_,0.313749689754422
chr1,242450000,243100000,LRD,-1.1293,.,CPD,early,12,+,_,0.297660522167727
chr1,247650000,248700000,LRD,-1.0416,.,CPD,early,12,+,_,0.197082920376085
chr10,5050000,6250000,ERD,1.0906,.,CPD,early,12,+,_,2.5811410022953
chr10,8250000,11400000,LRD,-1.3587,.,CPD,early,12,+,_,0.483190333669047
chr10,11850000,12450000,ERD,1.2816,.,CPD,early,12,+,_,1.77339238932716
chr10,13850000,14300000,LRD,-0.9381,.,CPD,early,12,+,_,0.687781708038697
chr10,15400000,16350000,LRD,-1.1905,.,CPD,early,12,+,_,0.69603270867155
chr10,19250000,21050000,LRD,-1.3452,.,CPD,early,12,+,_,0.588791018069474
chr10,21650000,21900000,ERD,1.1882,.,CPD,early,12,+,_,1.71193726384577
chr10,24100000,24500000,LRD,-1.4039,.,CPD,early,12,+,_,0.459030488305352
chr10,24550000,25550000,ERD,0.5309,.,CPD,early,12,+,_,1.76541495216239
chr10,25600000,26500000,LRD,-1.4671,.,CPD,early,12,+,_,0.634522031721105
chr10,37200000,43350000,LRD,-1.4039,.,CPD,early,12,+,_,0.397999455353706
chr10,44550000,45250000,LRD,-1.338,.,CPD,early,12,+,_,0.2448606085208
chr10,45300000,45700000,LRD,-0.7942,.,CPD,early,12,+,_,0.467813003688135
chr10,54700000,55300000,LRD,-0.942,.,CPD,early,12,+,_,0.378975316829649
chr10,55350000,56600000,LRD,-0.5042,.,CPD,early,12,+,_,0.481868731085483
chr10,60750000,61500000,LRD,-0.9047,.,CPD,early,12,+,_,0.420419458325579
chr10,63350000,64050000,ERD,0.9704,.,CPD,early,12,+,_,1.55433794280154
chr10,65850000,66600000,LRD,-1.4014,.,CPD,early,12,+,_,0.310135633638196
chr10,66650000,68750000,LRD,-0.5693,.,CPD,early,12,+,_,0.456949975972116
chr10,68800000,69450000,LRD,-0.9574,.,CPD,early,12,+,_,0.446546570629146
chr10,69500000,71100000,ERD,0.9378,.,CPD,early,12,+,_,1.18975346038003
chr10,71800000,72250000,ERD,0.5113,.,CPD,early,12,+,_,1.11038727796122
chr10,73650000,76000000,ERD,0.7715,.,CPD,early,12,+,_,1.16738546045203
chr10,76050000,77100000,ERD,0.5054,.,CPD,early,12,+,_,1.1858606217405
chr10,77600000,79250000,LRD,-0.862,.,CPD,early,12,+,_,0.517831957048341
chr10,82500000,85050000,LRD,-1.0765,.,CPD,early,12,+,_,0.303004505371049
chr10,86500000,87900000,LRD,-1.0547,.,CPD,early,12,+,_,0.378311423341335
chr10,87950000,88750000,ERD,0.5575,.,CPD,early,12,+,_,1.00271663084815
chr10,88800000,89300000,ERD,1.5526,.,CPD,early,12,+,_,2.18516451742142
chr10,89350000,91350000,ERD,0.7552,.,CPD,early,12,+,_,1.45500915241034
chr10,91800000,92450000,LRD,-1.0595,.,CPD,early,12,+,_,0.417853588543459
chr10,92500000,94700000,ERD,0.6182,.,CPD,early,12,+,_,1.26409707915701
chr10,99000000,99600000,ERD,0.6561,.,CPD,early,12,+,_,1.10071420982493
chr10,100350000,101300000,LRD,-0.8357,.,CPD,early,12,+,_,0.594684978365049
chr10,101350000,102300000,ERD,0.9114,.,CPD,early,12,+,_,1.09688538492364
chr10,103450000,106000000,ERD,0.7346,.,CPD,early,12,+,_,1.15167725921514
chr10,106450000,107850000,LRD,-0.9836,.,CPD,early,12,+,_,0.377889224962661
chr10,108550000,109200000,LRD,-1.0147,.,CPD,early,12,+,_,0.300238803621982
chr10,109650000,111450000,LRD,-0.9919,.,CPD,early,12,+,_,0.271038332833266
chr10,111750000,112450000,ERD,0.7422,.,CPD,early,12,+,_,1.30230106543593
chr10,117050000,118350000,LRD,-1.1393,.,CPD,early,12,+,_,0.741181278651789
chr10,119450000,120250000,LRD,-1.0712,.,CPD,early,12,+,_,0.59495371881744
chr10,122050000,123300000,LRD,-1.2665,.,CPD,early,12,+,_,0.406119028854262
chr10,125000000,125650000,LRD,-0.6235,.,CPD,early,12,+,_,0.485418308035008
chr10,130200000,131550000,LRD,-1.1172,.,CPD,early,12,+,_,0.425576377236993
chr10,132650000,133450000,LRD,-1.0952,.,CPD,early,12,+,_,0.41577786269813
chr11,200000,1150000,ERD,0.9698,.,CPD,early,12,+,_,1.31268619266281
chr11,4350000,5100000,LRD,-0.9295,.,CPD,early,12,+,_,0.315320646455647
chr11,5700000,6200000,LRD,-0.7911,.,CPD,early,12,+,_,0.346588492258837
chr11,6950000,7400000,LRD,-1.0392,.,CPD,early,12,+,_,0.243515685649744
chr11,8950000,9750000,ERD,0.6606,.,CPD,early,12,+,_,0.821502285694752
chr11,14900000,15800000,LRD,-0.9839,.,CPD,early,12,+,_,0.44601640607434
chr11,20800000,23100000,LRD,-0.9919,.,CPD,early,12,+,_,0.320389136226862
chr11,26500000,26950000,LRD,-0.5927,.,CPD,early,12,+,_,0.250424748686893
chr11,29800000,31150000,LRD,-1.2216,.,CPD,early,12,+,_,0.411813881305533
chr11,31200000,31650000,LRD,-0.6402,.,CPD,early,12,+,_,0.640994558369421
chr11,36800000,37350000,LRD,-1.1229,.,CPD,early,12,+,_,0.401456866082321
chr11,37900000,38800000,LRD,-0.5026,.,CPD,early,12,+,_,0.420908406586139
chr11,38850000,41750000,LRD,-1.0711,.,CPD,early,12,+,_,0.363319839751897
chr11,42550000,43100000,LRD,-1.1465,.,CPD,early,12,+,_,0.42973619881865
chr11,48500000,49900000,LRD,-0.903,.,CPD,early,12,+,_,0.207590794343758
chr11,50150000,55800000,LRD,-1.5371,.,CPD,early,12,+,_,0.215553500038998
chr11,55850000,56750000,LRD,-1.1832,.,CPD,early,12,+,_,0.463951100362336
chr11,57900000,58250000,LRD,-0.8199,.,CPD,early,12,+,_,0.379035667973656
chr11,60050000,60400000,LRD,-0.9505,.,CPD,early,12,+,_,0.315435269125476
chr11,78550000,80200000,LRD,-0.8818,.,CPD,early,12,+,_,0.385394032047639
chr11,80900000,82250000,LRD,-1.0358,.,CPD,early,12,+,_,0.223891490083045
chr11,83900000,85150000,LRD,-1.0453,.,CPD,early,12,+,_,0.293120897691254
chr11,85550000,86850000,ERD,0.7881,.,CPD,early,12,+,_,1.33429132924987
chr11,88550000,90400000,LRD,-1.2736,.,CPD,early,12,+,_,0.428252093019205
chr11,90450000,91750000,LRD,-0.7306,.,CPD,early,12,+,_,0.323733770407567
chr11,91800000,92600000,LRD,-1.334,.,CPD,early,12,+,_,0.341675150466295
chr11,95000000,95300000,LRD,-0.7418,.,CPD,early,12,+,_,0.292520838423884
chr11,99700000,100250000,LRD,-0.7496,.,CPD,early,12,+,_,0.468649151125846
chr11,101000000,101450000,LRD,-0.6785,.,CPD,early,12,+,_,0.324107836649207
chr11,101900000,103100000,ERD,0.9891,.,CPD,early,12,+,_,1.91508290498689
chr11,104850000,105200000,ERD,0.7406,.,CPD,early,12,+,_,2.72579700465148
chr11,106100000,107200000,LRD,-1.4087,.,CPD,early,12,+,_,0.557427588663309
chr11,109100000,109550000,LRD,-1.6606,.,CPD,early,12,+,_,0.380388281219671
chr11,109600000,110600000,ERD,0.6069,.,CPD,early,12,+,_,1.7071822817012
chr11,110650000,111150000,LRD,-1.292,.,CPD,early,12,+,_,0.54595636342222
chr11,112500000,112700000,LRD,-1.1238,.,CPD,early,12,+,_,0.772035539895157
chr11,114550000,116350000,LRD,-1.2986,.,CPD,early,12,+,_,0.453198537946115
chr11,118100000,119350000,ERD,1.1129,.,CPD,early,12,+,_,2.38418896456295
chr11,121900000,124250000,ERD,0.6875,.,CPD,early,12,+,_,1.92327619963712
chr11,126650000,128000000,LRD,-1.2559,.,CPD,early,12,+,_,0.399011390687215
chr11,128050000,128600000,LRD,-0.6477,.,CPD,early,12,+,_,1.30686480388568
chr11,129650000,130200000,ERD,1.1189,.,CPD,early,12,+,_,1.80005075697115
chr11,130900000,131150000,LRD,-1.5068,.,CPD,early,12,+,_,0.410659536814912
chr11,131200000,134400000,LRD,-0.8516,.,CPD,early,12,+,_,0.505047871774059
chr11,134450000,134950000,LRD,-1.6142,.,CPD,early,12,+,_,0.577606718093907
chr12,3600000,4350000,LRD,-0.7066,.,CPD,early,12,+,_,0.4736343499588
chr12,5050000,5800000,LRD,-1.0976,.,CPD,early,12,+,_,0.412517483835424
chr12,8750000,10900000,ERD,0.9594,.,CPD,early,12,+,_,1.28067714942431
chr12,12400000,13450000,ERD,0.6999,.,CPD,early,12,+,_,1.25384722604883
chr12,13800000,14250000,LRD,-1.2101,.,CPD,early,12,+,_,0.372534846592358
chr12,14300000,14650000,LRD,-0.6091,.,CPD,early,12,+,_,0.709525447103861
chr12,16550000,19000000,LRD,-1.2518,.,CPD,early,12,+,_,0.361146979695516
chr12,19500000,20700000,ERD,0.8376,.,CPD,early,12,+,_,1.14455910155555
chr12,21950000,22450000,LRD,-0.7443,.,CPD,early,12,+,_,0.522002089795901
chr12,23050000,25050000,LRD,-1.1726,.,CPD,early,12,+,_,0.456917276835619
chr12,33400000,38450000,LRD,-1.3069,.,CPD,early,12,+,_,0.234965108741054
chr12,41400000,42250000,LRD,-1.119,.,CPD,early,12,+,_,0.284297388018931
chr12,43250000,43900000,LRD,-0.702,.,CPD,early,12,+,_,0.420503697800106
chr12,45000000,45400000,LRD,-0.6485,.,CPD,early,12,+,_,0.385812441888526
chr12,49050000,51750000,ERD,0.537,.,CPD,early,12,+,_,0.844611072417455
chr12,56100000,58500000,ERD,0.6702,.,CPD,early,12,+,_,1.02206134450642
chr12,61250000,62350000,LRD,-0.5277,.,CPD,early,12,+,_,0.620133943324754
chr12,63650000,64000000,LRD,-0.51,.,CPD,early,12,+,_,0.481599277065119
chr12,66650000,68500000,LRD,-1.0351,.,CPD,early,12,+,_,0.528059283162069
chr12,68950000,70150000,ERD,0.7275,.,CPD,early,12,+,_,1.34204747179204
chr12,72600000,73800000,LRD,-1.2341,.,CPD,early,12,+,_,0.335865069214965
chr12,73850000,74450000,LRD,-0.7443,.,CPD,early,12,+,_,0.346023229380611
chr12,77700000,78250000,LRD,-1.0968,.,CPD,early,12,+,_,0.462146487094443
chr12,95650000,97200000,ERD,0.6046,.,CPD,early,12,+,_,1.2444939369329
chr12,97250000,98550000,LRD,-1.1299,.,CPD,early,12,+,_,0.359613225843168
chr12,99400000,100200000,LRD,-1.2364,.,CPD,early,12,+,_,0.293335619795663
chr12,101000000,101850000,LRD,-1.0264,.,CPD,early,12,+,_,0.529649644405928
chr12,103200000,103950000,LRD,-1.139,.,CPD,early,12,+,_,0.31678315919479
chr12,104000000,105850000,ERD,0.5775,.,CPD,early,12,+,_,1.2607784388892
chr12,110500000,111050000,ERD,1.0346,.,CPD,early,12,+,_,1.0481569041011
chr12,111950000,112950000,ERD,0.7637,.,CPD,early,12,+,_,1.14939195362586
chr12,114600000,114900000,LRD,-0.9832,.,CPD,early,12,+,_,0.388120166306786
chr12,115600000,116200000,LRD,-1.1001,.,CPD,early,12,+,_,0.519321680713475
chr12,119150000,119500000,LRD,-0.9785,.,CPD,early,12,+,_,0.260595555247584
chr12,120250000,124250000,ERD,0.6842,.,CPD,early,12,+,_,1.20354908191536
chr12,125100000,125600000,ERD,0.6231,.,CPD,early,12,+,_,1.01840371839385
chr12,125950000,127400000,LRD,-1.1919,.,CPD,early,12,+,_,0.39087783513599
chr12,127850000,130350000,LRD,-0.9676,.,CPD,early,12,+,_,0.327259253853011
chr13,19050000,19950000,LRD,-1.6533,.,CPD,early,12,+,_,0.578431099156368
chr13,20000000,22350000,ERD,0.589,.,CPD,early,12,+,_,1.67613088229132
chr13,22400000,22650000,LRD,-1.0313,.,CPD,early,12,+,_,0.573981536181788
chr13,22700000,23200000,LRD,-1.6138,.,CPD,early,12,+,_,0.553336012729077
chr13,23250000,23850000,LRD,-0.9507,.,CPD,early,12,+,_,0.647883792057457
chr13,26100000,26650000,LRD,-0.9873,.,CPD,early,12,+,_,0.784183360088283
chr13,27450000,28350000,ERD,0.6229,.,CPD,early,12,+,_,1.79883509400572
chr13,29850000,31250000,ERD,0.5622,.,CPD,early,12,+,_,2.16240394053779
chr13,35600000,36050000,LRD,-0.9751,.,CPD,early,12,+,_,0.850204040146523
chr13,38200000,38350000,ERD,1.4035,.,CPD,early,12,+,_,4.45526274497121
chr13,39250000,40150000,LRD,-0.7052,.,CPD,early,12,+,_,0.842290490216675
chr13,41250000,44350000,ERD,0.6227,.,CPD,early,12,+,_,1.96303856135867
chr13,44400000,46150000,ERD,1.0755,.,CPD,early,12,+,_,2.0546588117105
chr13,48650000,50850000,ERD,1.1312,.,CPD,early,12,+,_,1.97013265674422
chr13,51950000,53100000,ERD,0.7052,.,CPD,early,12,+,_,1.99159582409294
chr13,53550000,55750000,LRD,-1.1342,.,CPD,early,12,+,_,0.455706402592475
chr13,56450000,58950000,LRD,-0.6703,.,CPD,early,12,+,_,0.389768869195718
chr13,59000000,60100000,LRD,-1.2774,.,CPD,early,12,+,_,0.348668149495
chr13,61300000,62550000,LRD,-1.3561,.,CPD,early,12,+,_,0.355212849971838
chr13,71350000,73050000,LRD,-1.3938,.,CPD,early,12,+,_,0.432573626839132
chr13,73500000,74250000,ERD,0.84,.,CPD,early,12,+,_,1.34288763615086
chr13,75000000,75650000,LRD,-1.2265,.,CPD,early,12,+,_,0.367218666591921
chr13,76750000,77300000,LRD,-1.2499,.,CPD,early,12,+,_,0.400199862868748
chr13,78150000,79650000,LRD,-1.2001,.,CPD,early,12,+,_,0.41154815506263
chr13,80750000,81600000,LRD,-1.1769,.,CPD,early,12,+,_,0.347165863033689
chr13,81650000,82450000,LRD,-0.6194,.,CPD,early,12,+,_,0.662499963889508
chr13,93750000,95050000,LRD,-1.3116,.,CPD,early,12,+,_,0.436005763795626
chr13,96950000,97450000,LRD,-1.3339,.,CPD,early,12,+,_,0.332383902973787
chr13,102550000,103000000,LRD,-0.7377,.,CPD,early,12,+,_,0.65329067728163
chr13,103800000,105850000,LRD,-1.2561,.,CPD,early,12,+,_,0.454323448001464
chr13,105900000,106850000,LRD,-0.7221,.,CPD,early,12,+,_,0.690024104247429
chr13,106900000,108450000,LRD,-1.1968,.,CPD,early,12,+,_,0.466029354074151
chr13,108500000,109200000,LRD,-0.6562,.,CPD,early,12,+,_,0.458346479477723
chr13,112250000,112950000,LRD,-0.8552,.,CPD,early,12,+,_,0.460717549620735
chr13,113800000,114200000,ERD,0.767,.,CPD,early,12,+,_,1.33747113971656
chr14,19050000,20500000,LRD,-1.6831,.,CPD,early,12,+,_,0.662208899852009
chr14,21600000,21950000,ERD,0.8641,.,CPD,early,12,+,_,1.37473124081784
chr14,23100000,23800000,ERD,0.7179,.,CPD,early,12,+,_,1.12822779962399
chr14,25750000,27100000,LRD,-1.3171,.,CPD,early,12,+,_,0.346244161557565
chr14,27550000,28700000,LRD,-0.8798,.,CPD,early,12,+,_,0.620194926114577
chr14,29300000,30850000,LRD,-1.3327,.,CPD,early,12,+,_,0.369447307970238
chr14,31300000,32050000,ERD,0.775,.,CPD,early,12,+,_,1.23077146214018
chr14,33350000,34050000,LRD,-1.0475,.,CPD,early,12,+,_,0.575962807968279
chr14,34850000,36100000,ERD,1.0186,.,CPD,early,12,+,_,0.991928834058007
chr14,39550000,40150000,ERD,0.6238,.,CPD,early,12,+,_,0.888625128704023
chr14,40200000,42200000,LRD,-0.5461,.,CPD,early,12,+,_,0.379905602021615
chr14,46100000,49150000,LRD,-1.0372,.,CPD,early,12,+,_,0.328695771648408
chr14,49850000,51400000,ERD,0.6708,.,CPD,early,12,+,_,1.23325512072979
chr14,52450000,53700000,ERD,0.6754,.,CPD,early,12,+,_,1.20929085097726
chr14,54900000,56600000,ERD,0.6628,.,CPD,early,12,+,_,1.25814381627999
chr14,56650000,58400000,LRD,-0.7186,.,CPD,early,12,+,_,0.596052851081927
chr14,63950000,65150000,ERD,0.823,.,CPD,early,12,+,_,1.28148013941182
chr14,73500000,76100000,ERD,0.7704,.,CPD,early,12,+,_,1.17993446766151
chr14,78600000,79850000,LRD,-1.1938,.,CPD,early,12,+,_,0.453403358384204
chr14,82300000,83900000,LRD,-1.1892,.,CPD,early,12,+,_,0.40142939996692
chr14,88100000,88650000,LRD,-1.0966,.,CPD,early,12,+,_,0.407265356918222
chr14,94750000,95200000,LRD,-0.7454,.,CPD,early,12,+,_,0.394017949758995
chr14,97450000,99650000,LRD,-1.0828,.,CPD,early,12,+,_,0.284556455887026
chr14,102150000,104450000,ERD,0.5957,.,CPD,early,12,+,_,1.00606015602379
chr14,105850000,107300000,LRD,-1.3419,.,CPD,early,12,+,_,1.43748097784762
chr15,20050000,22200000,LRD,-1.2227,.,CPD,early,12,+,_,0.481502982027743
chr15,23500000,28200000,LRD,-1.1454,.,CPD,early,12,+,_,0.208970302998812
chr15,29200000,29800000,LRD,-1.0778,.,CPD,early,12,+,_,0.417019616809616
chr15,32050000,32700000,LRD,-0.6413,.,CPD,early,12,+,_,0.590468620304487
chr15,32750000,32900000,ERD,2.0344,.,CPD,early,12,+,_,3.68782113090941
chr15,34350000,35400000,ERD,0.8502,.,CPD,early,12,+,_,1.41668892095859
chr15,37600000,38400000,LRD,-1.4515,.,CPD,early,12,+,_,0.386360494904984
chr15,40100000,42050000,ERD,0.7104,.,CPD,early,12,+,_,0.829579612224938
chr15,46200000,47250000,LRD,-0.7182,.,CPD,early,12,+,_,0.339006126501493
chr15,53350000,55250000,LRD,-1.1342,.,CPD,early,12,+,_,0.22106908870548
chr15,58950000,60050000,ERD,0.6417,.,CPD,early,12,+,_,0.842668835512094
chr15,61250000,61950000,LRD,-1.0202,.,CPD,early,12,+,_,0.319074587018425
chr15,81550000,82250000,LRD,-1.0513,.,CPD,early,12,+,_,0.286576882796556
chr15,84200000,84800000,LRD,-0.8812,.,CPD,early,12,+,_,0.232038487966775
chr15,85100000,86200000,ERD,0.5058,.,CPD,early,12,+,_,0.980481806690047
chr15,86650000,87950000,LRD,-1.0416,.,CPD,early,12,+,_,0.279592264384089
chr15,88500000,89000000,LRD,-0.7906,.,CPD,early,12,+,_,0.247333674455669
chr15,90150000,91450000,ERD,0.522,.,CPD,early,12,+,_,0.79326640174906
chr15,93850000,94400000,LRD,-0.9485,.,CPD,early,12,+,_,0.216227719595244
chr15,94450000,95000000,LRD,-0.6228,.,CPD,early,12,+,_,0.358580318785956
chr15,95700000,97300000,LRD,-1.0332,.,CPD,early,12,+,_,0.397919629247066
chr15,98500000,98800000,LRD,-1.0099,.,CPD,early,12,+,_,0.227150162312846
chr16,5450000,8000000,LRD,-1.2066,.,CPD,early,12,+,_,0.329887978486813
chr16,8050000,8500000,LRD,-0.6492,.,CPD,early,12,+,_,0.392501268785598
chr16,9600000,10250000,LRD,-1.2902,.,CPD,early,12,+,_,0.422802936876627
chr16,11650000,12150000,ERD,0.9096,.,CPD,early,12,+,_,1.17478691163336
chr16,12900000,13700000,LRD,-1.1463,.,CPD,early,12,+,_,0.355043965406027
chr16,14050000,16600000,ERD,0.8112,.,CPD,early,12,+,_,1.54678024876216
chr16,16650000,18300000,LRD,-1.3552,.,CPD,early,12,+,_,0.408877825295853
chr16,18350000,19200000,ERD,0.5388,.,CPD,early,12,+,_,1.90316384707505
chr16,20150000,20600000,LRD,-0.9857,.,CPD,early,12,+,_,0.470458096482712
chr16,25600000,26950000,LRD,-1.3355,.,CPD,early,12,+,_,0.330032489470299
chr16,28200000,31300000,ERD,0.8078,.,CPD,early,12,+,_,1.19785475715039
chr16,31800000,35300000,LRD,-1.4751,.,CPD,early,12,+,_,0.289398531639206
chr16,48950000,49750000,LRD,-1.0316,.,CPD,early,12,+,_,0.322487458635143
chr16,50800000,51550000,LRD,-1.0371,.,CPD,early,12,+,_,0.388973270270919
chr16,52300000,52850000,LRD,-1.2977,.,CPD,early,12,+,_,0.30726780847816
chr16,54600000,55300000,LRD,-1.0904,.,CPD,early,12,+,_,0.486041441483623
chr16,56450000,59050000,ERD,0.5653,.,CPD,early,12,+,_,1.10082720551774
chr16,59100000,61650000,LRD,-1.1284,.,CPD,early,12,+,_,0.320831112589359
chr16,62250000,62600000,LRD,-1.2543,.,CPD,early,12,+,_,0.264110699953228
chr16,62650000,65200000,LRD,-0.8194,.,CPD,early,12,+,_,0.233467798537354
chr16,65250000,66100000,LRD,-1.1452,.,CPD,early,12,+,_,0.323672502291499
chr16,66150000,70900000,ERD,0.5952,.,CPD,early,12,+,_,1.11564092913141
chr16,74400000,75950000,ERD,0.5877,.,CPD,early,12,+,_,1.070671363367
chr16,76000000,80250000,LRD,-1.0507,.,CPD,early,12,+,_,0.460614132787661
chr17,5700000,6000000,LRD,-0.6047,.,CPD,early,12,+,_,0.483218922434348
chr17,6800000,8350000,ERD,0.6768,.,CPD,early,12,+,_,0.989764381882813
chr17,10850000,11650000,LRD,-1.2732,.,CPD,early,12,+,_,0.310625592331746
chr17,12200000,14950000,LRD,-1.2206,.,CPD,early,12,+,_,0.405165987599152
chr17,18300000,19150000,ERD,1.0178,.,CPD,early,12,+,_,2.03405308710862
chr17,21450000,25350000,LRD,-1.1582,.,CPD,early,12,+,_,0.224469972203433
chr17,25400000,30950000,ERD,0.5576,.,CPD,early,12,+,_,1.26085118038857
chr17,31150000,31800000,LRD,-1.2991,.,CPD,early,12,+,_,0.326013622819989
chr17,31850000,32400000,LRD,-0.9527,.,CPD,early,12,+,_,0.402209475291997
chr17,32450000,33000000,LRD,-0.5934,.,CPD,early,12,+,_,0.466782212119426
chr17,36800000,39250000,ERD,0.6353,.,CPD,early,12,+,_,1.17806380213973
chr17,39900000,46250000,ERD,0.8776,.,CPD,early,12,+,_,1.36192063853297
chr17,46900000,49400000,ERD,0.5715,.,CPD,early,12,+,_,1.06511857020486
chr17,49850000,53150000,LRD,-1.0973,.,CPD,early,12,+,_,0.322202561476899
chr17,54850000,55350000,ERD,0.7028,.,CPD,early,12,+,_,1.19293514955498
chr17,57350000,58850000,ERD,0.8246,.,CPD,early,12,+,_,1.27756998404247
chr17,59550000,63100000,ERD,0.6497,.,CPD,early,12,+,_,1.40446332779668
chr17,68750000,70150000,LRD,-1.2766,.,CPD,early,12,+,_,0.409063580570078
chr17,71700000,72000000,LRD,-0.6734,.,CPD,early,12,+,_,0.409572564634237
chr18,1250000,1750000,LRD,-1.2801,.,CPD,early,12,+,_,0.471881822253824
chr18,2600000,4050000,ERD,0.877,.,CPD,early,12,+,_,1.34656833215531
chr18,4400000,6500000,LRD,-1.1832,.,CPD,early,12,+,_,0.441619947621085
chr18,8850000,10050000,ERD,0.7855,.,CPD,early,12,+,_,1.28073446172845
